link,name,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
http://sofifa.com/player/215239/jacobo-mansilla/19/159481/,Jacobo Mansilla,73,56,72,63,42,68,70,72,63,70,75,76,71,71,76,62,70,71,72,69,75,48,60,70,45,64,49,46,42,13,13,13,7,7
http://sofifa.com/player/235467/marcelino-moreno/19/159481/,Marcelino Moreno (Damian Marcelino Moreno),68,56,48,73,60,78,58,52,70,73,84,82,86,64,85,69,68,64,42,63,57,48,62,67,70,71,43,58,46,8,9,15,8,12
http://sofifa.com/player/216015/nestor-moiraghi/19/159481/,Nestor Moiraghi,25,25,71,53,23,38,29,27,61,52,46,62,45,61,61,55,67,51,74,25,75,75,21,29,60,62,66,70,66,11,12,12,14,13
http://sofifa.com/player/217807/javier-mendoza/19/159481/,Javier Mendoza (Javier Osvaldo Mendoza),65,60,38,63,39,73,59,46,64,68,83,80,75,65,83,69,77,70,42,54,65,45,62,60,57,52,33,21,23,14,9,13,11,10
http://sofifa.com/player/220624/lucas-acosta/19/159481/,Lucas Acosta,12,17,19,25,16,14,18,19,22,15,65,62,62,63,62,25,68,44,74,13,20,28,17,26,25,14,16,21,21,68,70,67,66,72
http://sofifa.com/player/198100/emanuel-biancucchi/19/159481/,Emanuel Biancucchi,53,61,45,74,65,75,59,69,66,73,75,75,86,62,77,52,67,50,50,54,49,45,57,58,48,52,38,30,27,7,9,14,10,12
http://sofifa.com/player/231128/hernan-toledo/19/159481/,Hernan Toledo,62,69,59,68,66,72,68,62,67,68,75,73,74,70,69,67,69,66,62,68,52,60,63,69,58,65,35,44,45,15,14,7,7,10
http://sofifa.com/player/215001/francisco-mattia/19/159481/,Francisco Mattia,30,24,60,72,33,27,29,25,71,35,33,31,31,70,31,38,31,31,82,21,77,67,20,27,38,49,73,72,70,14,8,9,12,14
http://sofifa.com/player/236506/marcos-senesi/19/159481/,Marcos Senesi,29,32,68,67,25,48,31,22,60,61,62,58,44,64,51,48,79,63,75,31,52,73,26,23,40,60,69,70,64,10,13,11,7,8
http://sofifa.com/player/215010/emanuel-britez/19/159481/,Emanuel Britez,64,35,63,57,41,61,42,37,55,63,74,75,63,58,67,62,74,79,76,40,79,68,49,44,39,57,69,68,70,8,11,8,12,7
http://sofifa.com/player/215267/tobias-figueroa/19/159481/,Tobias Figueroa,42,2,2,62,58,66,42,34,31,1,34,40,34,68,33,71,34,68,90,62,59,24,2,53,1,61,27,27,27,11,9,11,15,11
http://sofifa.com/player/222693/hector-fertoli/19/159481/,Hector Fertoli,68,59,49,67,60,73,53,40,53,68,83,80,85,57,75,66,69,59,61,55,55,33,68,63,60,64,42,45,38,7,13,16,12,9
http://sofifa.com/player/239590/ramiro-gonzalez/19/159481/,Ramiro Gonzalez,32,34,71,61,24,42,22,32,51,62,53,53,58,59,52,49,72,69,81,36,75,58,32,35,40,62,72,71,62,9,14,10,8,13
http://sofifa.com/player/193510/diego-novaretti/19/159481/,Diego Novaretti (Diego Martin Novaretti),34,26,71,59,15,32,46,39,61,47,33,36,32,68,33,31,34,62,84,26,75,68,13,42,30,50,70,70,67,6,11,7,12,11
http://sofifa.com/player/215020/juan-ignacio-cavallaro/19/159481/,Juan Ignacio Cavallaro,57,65,43,70,47,73,61,41,65,68,79,78,84,66,79,67,29,62,71,78,42,39,63,69,56,65,27,35,36,14,13,13,9,7
http://sofifa.com/player/198386/sebastian-dubarbier/19/159481/,Sebastian Dubarbier,67,57,58,61,57,68,72,65,62,66,76,75,70,68,70,69,82,77,77,64,90,70,64,64,59,66,67,69,66,9,11,9,16,8
http://sofifa.com/player/238069/gabriel-carrasco/19/159481/,Gabriel Carrasco (Gabriel Dario Carrasco),64,39,65,65,38,62,42,36,60,67,79,77,74,63,73,46,82,79,68,35,70,73,58,52,48,61,64,66,67,12,6,7,8,7
http://sofifa.com/player/158966/gaston-machin/19/159481/,Gaston Machin,67,52,66,73,69,70,71,77,67,71,70,68,64,66,60,57,71,69,68,62,60,67,64,70,78,66,71,64,62,8,10,11,14,15
http://sofifa.com/player/143112/pablo-luguercio/19/159481/,Pablo Luguercio (Pablo Ariel Luguercio),59,63,64,62,60,67,43,46,58,67,74,90,73,71,73,70,65,68,66,63,73,34,69,67,68,64,65,36,33,7,9,13,12,13
http://sofifa.com/player/241931/franco-moyano/19/159481/,Franco Moyano,61,51,62,75,41,67,44,46,72,69,67,69,68,63,74,61,66,72,67,48,68,59,57,62,53,65,65,67,62,12,6,13,14,15
http://sofifa.com/player/219670/gonzalo-piovi/19/159481/,Gonzalo Piovi,49,23,51,50,29,52,61,42,47,55,69,73,77,66,77,54,73,76,62,40,74,69,50,37,49,60,69,74,75,14,16,14,11,8
http://sofifa.com/player/228893/manuel-guanini/19/159481/,Manuel Guanini,36,21,74,54,33,34,36,34,49,39,33,29,55,66,46,41,48,74,85,23,69,68,28,34,49,58,68,68,67,15,10,10,6,8
http://sofifa.com/player/208158/federico-andrada/19/159481/,Federico Andrada (Federico Oscar Andrada),58,66,60,61,59,63,60,67,59,64,75,78,74,64,77,77,73,63,72,82,43,27,62,68,66,65,22,24,19,10,11,6,13,6
http://sofifa.com/player/215328/gaston-gil-romero/19/159481/,Gaston Gil Romero,59,46,58,69,38,59,46,39,61,66,68,72,72,65,67,67,66,76,68,58,71,68,54,57,52,64,63,67,66,7,13,7,13,12
http://sofifa.com/player/215335/maximiliano-nunez/19/159481/,Maximiliano Nunez,67,58,55,66,47,64,65,50,60,64,87,86,82,58,79,66,69,71,38,63,65,52,61,63,53,66,55,46,43,16,10,13,14,10
http://sofifa.com/player/139057/clemente-rodriguez/19/159481/,Clemente Rodriguez (Clemente Juan Rodriguez),71,58,42,67,53,64,46,53,62,67,76,70,71,63,81,65,87,74,68,51,72,67,60,64,48,74,60,70,69,16,11,10,15,13
http://sofifa.com/player/235827/gabriel-gudino/19/159481/,Gabriel Gudino,59,69,57,63,56,68,64,54,60,66,76,77,75,63,70,68,69,77,47,58,65,55,68,69,62,57,55,61,62,11,7,8,7,8
http://sofifa.com/player/227900/nicolas-tripichio/19/159481/,Nicolas Tripichio,60,36,48,68,40,67,48,38,58,62,79,79,77,60,72,52,65,82,62,39,57,64,60,52,42,55,67,66,66,15,14,13,9,7
http://sofifa.com/player/49212/julian-speroni/19/159481/,Julian Speroni,13,13,11,38,12,12,15,12,28,26,42,39,46,64,55,20,72,33,43,12,21,17,8,34,22,53,10,12,15,70,67,62,66,69
http://sofifa.com/player/232770/santiago-colombatto/19/159481/,Santiago Colombatto,60,55,51,75,43,68,57,49,72,68,69,64,71,65,81,56,59,60,54,52,68,68,52,74,52,65,60,48,44,7,12,13,12,10
http://sofifa.com/player/203863/luis-farina/19/159481/,Luis Farina (Luis Carlos Farina Olivera),65,60,58,66,55,72,73,68,62,73,68,66,74,66,72,75,66,41,61,59,45,49,63,66,65,61,41,50,48,10,9,7,9,9
http://sofifa.com/player/203871/valentin-viola/19/159481/,Valentin Viola (Valentin Nicolas Viola),63,67,64,66,67,71,55,66,62,69,69,68,69,62,64,65,65,65,71,66,62,24,66,64,64,68,55,24,22,15,7,16,8,6
http://sofifa.com/player/215139/emanuel-olivera/19/159481/,Emanuel Olivera,32,29,65,52,28,40,36,28,33,45,56,54,57,60,56,56,73,71,78,43,59,70,29,33,47,49,69,74,70,9,8,16,13,12
http://sofifa.com/player/231524/tomas-pochettino/19/159481/,Tomas Pochettino,74,43,49,67,45,75,72,73,65,70,61,61,63,61,65,53,69,75,67,58,51,53,60,78,54,64,45,64,60,9,13,11,14,11
http://sofifa.com/player/238180/claudio-spinelli/19/159481/,Claudio Spinelli,42,74,68,55,62,65,47,34,43,66,68,66,69,53,54,69,68,63,74,59,31,17,72,51,52,53,28,17,19,13,9,13,7,13
http://sofifa.com/player/215143/juan-ignacio-sills/19/159481/,Juan Ignacio Sills,68,28,68,62,32,57,34,42,60,63,58,68,62,61,58,45,85,73,73,30,75,70,54,51,47,56,75,72,72,14,9,14,12,15
http://sofifa.com/player/226407/gaston-bojanich/19/159481/,Gaston Bojanich (Gaston Dario Bojanich),34,22,70,61,30,37,26,24,58,51,42,44,31,58,33,43,71,69,82,24,63,68,28,27,37,68,69,67,61,15,6,12,8,6
http://sofifa.com/player/215148/mariano-bittolo/19/159481/,Mariano Bittolo,66,34,59,63,35,63,60,38,34,61,75,78,67,60,75,40,76,75,52,35,65,64,56,37,47,58,59,68,69,11,6,16,15,12
http://sofifa.com/player/224876/marcos-curado/19/159481/,Marcos Curado,29,27,72,56,36,29,33,28,41,49,55,59,39,71,49,61,71,63,80,28,71,65,31,32,47,61,67,68,62,12,15,8,10,8
http://sofifa.com/player/226668/nicolas-mazzola/19/159481/,Nicolas Mazzola (Nicolas Mario Mazzola),31,70,63,48,65,61,41,31,39,69,61,55,64,63,45,72,70,69,89,58,61,27,72,53,62,51,39,23,21,7,15,13,12,7
http://sofifa.com/player/222830/fausto-grillo/19/159481/,Fausto Grillo,48,33,67,55,43,63,38,39,31,57,71,74,70,64,67,32,90,74,74,36,68,64,44,53,48,53,66,66,65,7,16,10,13,14
http://sofifa.com/player/142962/enrique-bologna/19/159481/,Enrique Bologna (Enrique Alberto Bologna Gomez),21,13,10,22,10,13,16,18,22,20,47,44,40,68,38,24,65,33,70,15,35,17,15,31,25,62,12,22,17,68,67,60,67,65
http://sofifa.com/player/217203/leonardo-sanchez/19/159481/,Leonardo Sanchez (Leonardo Agustin Sanchez),34,28,72,43,33,40,36,29,38,43,36,30,33,68,33,56,31,49,90,22,66,65,27,29,47,50,70,72,68,10,10,10,9,12
http://sofifa.com/player/215170/rodrigo-salinas/19/159481/,Rodrigo Salinas,34,71,72,57,63,62,39,28,32,64,46,55,53,70,47,71,73,60,74,58,66,26,70,46,65,50,33,32,29,7,12,8,14,9
http://sofifa.com/player/219522/jeremias-ledesma/19/159481/,Jeremias Ledesma,15,13,15,31,14,15,16,13,22,11,49,42,40,64,50,22,60,40,60,20,23,20,13,36,22,41,13,13,12,68,66,64,66,71
http://sofifa.com/player/233090/joaquin-torres/19/159481/,Joaquin Torres,56,53,42,65,47,76,48,42,60,69,85,90,90,61,84,55,74,65,60,60,40,41,63,58,39,63,31,30,32,7,10,12,7,8
http://sofifa.com/player/219523/jonas-aguirre/19/159481/,Jonas Aguirre (Leonel Jonas Aguirre Avalo),63,54,46,65,58,72,56,43,57,68,94,94,85,58,80,65,54,64,68,60,55,40,56,54,64,50,32,52,48,12,13,15,14,9
http://sofifa.com/player/232582/walter-andrade/19/159481/,Walter Andrade (Walter Saul Andrade),24,28,68,54,20,31,20,22,48,45,42,46,39,65,40,57,76,44,85,22,70,67,24,20,30,62,70,68,61,10,6,9,6,13
http://sofifa.com/player/165784/dario-bottinelli/19/159481/,Dario Bottinelli,68,60,39,72,55,67,75,78,70,69,54,54,78,56,81,68,58,74,67,67,54,58,65,76,76,72,41,30,22,15,12,14,14,6
http://sofifa.com/player/165787/jorge-ortiz/19/159481/,Jorge Ortiz (Jorge Alberto Ortiz),64,52,55,72,67,65,67,62,75,70,67,66,67,62,67,73,68,68,57,65,73,67,63,63,63,62,66,63,54,9,16,6,9,9
http://sofifa.com/player/245148/maximiliano-comba/19/159481/,Maximiliano Comba,66,74,66,65,57,68,63,55,63,69,64,65,63,66,63,62,61,65,57,66,31,29,69,68,64,65,32,26,30,9,6,8,13,13
http://sofifa.com/player/231070/bruno-pitton/19/159481/,Bruno Pitton,79,53,68,53,63,54,70,63,59,62,74,68,62,58,76,67,82,78,57,56,30,73,57,58,58,54,58,68,67,10,11,5,9,8
http://sofifa.com/player/242081/agustin-almendra/19/159481/,Agustin Almendra,47,58,45,75,50,66,62,58,72,72,65,66,66,62,64,59,50,66,63,56,48,55,58,66,52,62,56,68,64,14,10,13,6,9
http://sofifa.com/player/242342/gaston-lodico/19/159481/,Gaston Lodico,62,55,58,75,44,72,70,65,67,68,79,75,77,61,80,64,57,72,56,53,64,60,62,69,52,68,58,53,57,9,6,10,11,9
http://sofifa.com/player/215208/eugenio-isnaldo/19/159481/,Eugenio Isnaldo,62,65,42,73,57,67,63,45,59,71,76,76,70,61,76,70,58,69,62,60,48,27,62,62,61,55,27,31,36,10,15,9,9,7
http://sofifa.com/player/143018/german-herrera/19/159481/,German Herrera (German Gustavo Herrera),56,63,66,62,57,63,60,44,47,62,69,68,69,68,59,75,75,76,81,64,70,39,67,60,69,64,35,45,47,13,8,15,6,10
http://sofifa.com/player/235947/juan-brunetta/19/159481/,Juan Brunetta,77,53,44,72,66,68,78,78,70,64,68,70,84,59,73,67,60,62,47,77,63,52,57,71,53,60,25,50,48,7,10,11,10,5
http://sofifa.com/player/222639/roberto-ramirez/19/159481/,Roberto Ramirez,16,16,18,31,12,14,20,19,18,23,48,49,34,62,43,18,65,31,59,12,22,18,16,17,20,34,16,15,20,71,65,58,66,70
http://sofifa.com/player/215987/facundo-oreja/19/159481/,Facundo Oreja,69,27,49,69,28,59,53,35,65,61,66,62,71,79,82,56,77,40,65,53,79,73,63,60,47,67,69,71,75,16,13,14,13,10
http://sofifa.com/player/214969/fernando-godoy/19/159481/,Fernando Godoy,49,39,62,74,49,60,49,50,70,65,63,65,57,65,80,67,76,68,57,47,77,67,58,51,49,66,58,68,67,7,7,8,12,11
http://sofifa.com/player/221627/hernan-hechalar/19/159481/,Hernan Hechalar (Hernan Ignacio Hechalar),61,64,55,64,63,68,64,62,57,65,80,79,86,66,76,65,66,76,64,64,39,43,62,64,65,64,56,21,19,14,11,16,14,14
http://sofifa.com/player/214721/federico-falcone/19/159481/,Federico Falcone (Federico Matias Falcone),36,71,73,54,63,62,61,56,30,66,57,51,57,64,60,74,69,61,69,65,54,17,71,47,64,53,17,18,15,8,13,14,8,15
http://sofifa.com/player/229575/daniel-mancini/19/159481/,Daniel Mancini (Daniel  Mancini),54,55,45,69,45,75,48,52,64,73,72,68,75,67,77,60,92,73,61,65,51,59,63,65,47,66,53,63,59,6,13,13,12,13
http://sofifa.com/player/215240/matias-fissore/19/159481/,Matias Fissore,45,43,32,68,46,68,41,45,73,73,59,65,91,75,87,66,77,77,30,47,73,73,61,48,46,50,66,63,60,8,12,12,8,15
http://sofifa.com/player/237512/gaston-togni/19/159481/,Gaston Togni (Gaston Alberto Togni),65,65,47,65,51,73,58,46,51,67,86,77,74,62,59,65,48,69,70,57,48,41,62,62,64,58,40,45,42,8,8,11,13,9
http://sofifa.com/player/224205/mariano-barbieri/19/159481/,Mariano Barbieri (Mariano Omar Barbieri),69,64,58,67,54,68,51,39,65,65,76,76,93,61,89,63,73,75,35,68,45,26,65,64,48,53,39,37,33,14,13,16,8,16
http://sofifa.com/player/232661/mariano-bareiro/19/159481/,Mariano Bareiro (Lucas Mariano Bareiro),42,53,71,69,45,67,50,63,65,69,72,70,71,62,65,60,72,73,69,59,60,69,52,63,45,50,65,67,69,8,7,12,10,10
http://sofifa.com/player/142818/fabian-cubero/19/159481/,Fabian Cubero (Fabian Alberto Cubero),64,42,66,67,50,53,47,48,65,64,54,50,52,77,60,55,71,57,72,48,85,65,55,65,56,72,65,62,67,11,8,16,9,9
http://sofifa.com/player/215266/lucas-melano/19/159481/,Lucas Melano,1,61,62,64,64,70,65,35,61,69,86,86,79,67,57,65,61,76,75,63,59,24,67,64,56,51,30,29,28,13,15,16,7,9
http://sofifa.com/player/216037/nahuel-valentini/19/159481/,Nahuel Valentini,39,25,66,58,18,50,23,22,48,60,53,44,48,58,62,52,60,63,83,20,68,65,21,23,28,55,66,68,68,6,5,7,11,13
http://sofifa.com/player/212714/tiago-casasola/19/159481/,Tiago Casasola,71,58,66,68,35,66,31,34,65,68,68,67,61,58,50,48,74,75,82,38,70,64,66,66,47,62,62,70,73,13,13,11,13,11
http://sofifa.com/player/214765/marcelo-herrera/19/159481/,Marcelo Herrera (Luis Marcelo Herrera),58,42,68,67,33,59,47,35,69,64,65,66,61,65,61,61,70,73,75,53,78,70,52,49,42,61,66,63,60,8,13,15,11,12
http://sofifa.com/player/244205/maximiliano-salas/19/159481/,Maximiliano Salas,60,67,56,67,49,68,48,35,65,68,73,72,70,66,71,70,61,70,86,70,32,16,64,60,54,59,49,13,19,9,12,15,12,13
http://sofifa.com/player/226798/mauricio-martinez/19/159481/,Mauricio Martinez,52,35,51,67,37,68,39,70,70,66,62,67,61,60,41,73,65,75,82,68,67,69,57,59,55,60,70,70,64,11,15,10,10,12
http://sofifa.com/player/179698/leandro-grimi/19/159481/,Leandro Grimi (Leandro Damian Marcelo Grimi),73,56,68,63,49,63,34,48,60,65,60,59,66,63,62,70,76,64,70,70,80,67,61,65,56,63,71,70,71,6,10,16,11,11
http://sofifa.com/player/232695/franco-sbuttoni/19/159481/,Franco Sbuttoni,23,24,71,66,21,38,26,17,54,52,40,34,35,66,29,43,59,55,86,20,71,68,26,24,29,60,69,63,60,9,10,12,11,5
http://sofifa.com/player/232699/lautaro-comas/19/159481/,Lautaro Comas,60,61,37,60,55,70,51,40,55,63,86,83,82,61,76,61,52,77,34,55,25,22,71,62,54,60,20,26,35,13,10,12,6,8
http://sofifa.com/player/219647/agustin-vuletich/19/159481/,Agustin Vuletich,48,63,72,59,60,63,45,39,55,66,64,68,55,65,55,70,65,69,85,60,70,34,69,55,65,53,18,28,24,9,11,7,14,15
http://sofifa.com/player/213272/lucas-chaves/19/159481/,Lucas Chaves,12,13,17,26,14,17,12,21,31,18,49,42,35,62,68,17,58,43,51,15,24,25,15,24,21,38,20,21,13,67,66,62,66,68
http://sofifa.com/player/219931/diego-mendoza/19/159481/,Diego Mendoza,41,67,69,62,64,64,52,35,55,66,53,70,63,62,48,71,67,65,78,70,30,33,62,55,65,67,23,38,17,14,14,13,11,6
http://sofifa.com/player/239388/franco-bechtholdt/19/159481/,Franco Bechtholdt,46,48,5,67,36,58,37,45,54,64,56,59,49,5,68,53,62,73,67,49,66,63,38,39,48,14,65,4,6,7,14,7,9,12
http://sofifa.com/player/188194/luis-ibanez/19/159481/,Luis Ibanez (Luis Ezequiel Ibanez),67,61,55,65,68,73,82,78,67,73,78,78,83,66,80,83,74,67,59,75,75,63,65,60,74,63,65,66,61,11,7,10,13,8
http://sofifa.com/player/206628/adrian-calello/19/159481/,Adrian Calello,52,34,47,69,28,60,61,40,61,69,55,48,66,61,64,48,51,84,68,51,60,62,62,52,41,50,66,73,66,12,15,7,13,9
http://sofifa.com/player/241703/andres-lioi/19/159481/,Andres Lioi,61,65,45,67,53,71,53,47,58,68,71,70,70,61,78,61,54,74,51,43,48,60,59,57,53,68,48,52,56,11,10,8,8,8
http://sofifa.com/player/219452/julian-fernandez/19/159481/,Julian Fernandez (Julian Rodrigo Fernandez),42,49,64,61,36,59,41,43,59,63,75,74,64,59,75,61,61,92,72,56,67,70,55,60,52,64,68,67,65,10,15,12,9,12
http://sofifa.com/player/240956/matias-melluso/19/159481/,Matias Melluso (Matias German Melluso),66,41,61,63,38,68,45,33,62,67,76,68,75,69,68,47,63,69,59,45,58,59,59,51,44,62,64,70,66,13,13,14,12,6
http://sofifa.com/player/172094/martin-bravo/19/159481/,Martin Bravo (Martin Ivan Bravo),62,61,66,67,62,69,59,53,64,66,70,75,75,60,77,71,77,74,68,66,59,30,63,61,67,77,32,31,27,9,6,7,11,16
http://sofifa.com/player/243521/ivan-erquiaga/19/159481/,Ivan Erquiaga,69,48,69,68,42,68,38,32,66,67,78,76,72,61,75,47,65,69,51,39,59,59,67,48,47,65,61,65,64,12,10,11,10,8
http://sofifa.com/player/223042/luciano-guaycochea/19/159481/,Luciano Guaycochea,43,57,53,69,66,68,67,66,64,65,77,73,79,60,84,59,43,76,59,55,57,61,72,63,64,65,59,68,53,14,15,7,7,12
http://sofifa.com/player/240964/nicolas-linares/19/159481/,Nicolas Linares,56,52,51,69,54,67,53,56,63,65,66,64,62,64,74,62,60,72,63,50,60,67,52,63,58,60,68,66,64,9,7,7,14,13
http://sofifa.com/player/213588/alejandro-sanchez/19/159481/,Alejandro Sanchez,20,18,17,24,19,20,13,14,22,20,23,20,23,66,48,23,33,18,67,14,13,10,10,43,25,33,24,15,14,64,61,66,66,71
http://sofifa.com/player/226390/renzo-vera/19/159481/,Renzo Vera (Gonzalo Renzo Vera),48,30,65,59,38,39,38,58,58,56,38,40,35,54,54,74,59,60,84,59,78,65,31,26,70,49,66,65,68,8,6,15,14,15
http://sofifa.com/player/223067/nahuel-yeri/19/159481/,Nahuel Yeri,65,55,59,68,43,65,53,41,64,67,74,77,74,65,69,61,66,80,72,59,69,63,65,63,51,58,66,67,66,13,14,14,12,14
http://sofifa.com/player/215132/sebastian-moyano/19/159481/,Sebastian Moyano,19,20,12,24,16,21,20,19,24,25,49,44,36,56,50,20,59,36,67,17,19,27,14,20,22,41,23,13,15,66,66,67,65,71
http://sofifa.com/player/226408/fernando-brandan/19/159481/,Fernando Brandan (Fernando Daniel  Brandan),56,63,37,57,45,71,53,60,54,67,87,84,86,65,83,64,76,62,38,62,33,32,59,62,59,66,31,29,30,8,16,16,10,16
http://sofifa.com/player/242028/ricardo-dario-blanco/19/159481/,Ricardo Dario Blanco,63,60,39,71,55,70,65,71,68,68,66,65,59,49,85,62,56,65,44,70,39,22,60,70,63,59,40,35,28,5,10,10,11,7
http://sofifa.com/player/192369/hernan-bernardello/19/159481/,Hernan Bernardello (Hernan Dario Bernardello),67,42,52,73,55,63,69,60,71,70,43,38,63,61,65,69,61,58,66,60,66,66,36,65,51,65,62,66,62,12,11,14,12,8
http://sofifa.com/player/222585/francisco-fydriszewski/19/159481/,Francisco Fydriszewski,32,68,64,58,63,69,37,33,31,70,54,62,53,59,48,67,60,66,79,68,54,34,66,51,60,48,25,25,26,6,7,14,12,7
http://sofifa.com/player/222587/franco-escobar/19/159481/,Franco Escobar,58,51,65,63,34,60,42,28,60,63,70,75,67,62,65,51,71,74,66,37,68,60,54,53,49,57,67,67,71,15,9,12,13,7
http://sofifa.com/player/245371/thiago-almada/19/159481/,Thiago Almada,56,60,44,66,57,70,69,60,62,66,81,79,84,59,86,65,57,62,42,62,60,46,63,61,47,62,43,46,50,12,8,9,8,10
http://sofifa.com/player/236669/emiliano-purita/19/159481/,Emiliano Purita,70,50,49,61,42,61,55,51,50,65,77,73,62,61,68,56,68,77,73,52,58,67,56,58,50,53,65,65,63,6,14,9,15,15
http://sofifa.com/player/223105/nicolas-oroz/19/159481/,Nicolas Oroz,64,56,45,2,46,2,55,3,2,1,3,3,81,1,78,65,35,2,3,57,49,58,7,5,48,3,57,46,45,7,16,9,14,15
http://sofifa.com/player/241025/leonardo-heredia/19/159481/,Leonardo Heredia (Leonardo Matias Heredia),60,62,54,62,71,72,65,45,59,68,75,77,69,62,58,71,60,65,70,63,51,33,68,62,56,63,32,31,30,11,8,13,8,8
http://sofifa.com/player/214661/gaspar-iniguez/19/159481/,Gaspar Iniguez (Gaspar Emanuel Iniguez),62,44,48,72,48,68,58,46,68,70,68,68,76,60,80,68,72,73,67,60,64,64,60,62,50,60,61,66,62,14,15,8,14,16
http://sofifa.com/player/217990/juan-pablo-gomez/19/159481/,Juan Pablo Gomez (Juan Pablo Gomez Vidal),71,39,72,62,38,57,46,46,61,65,70,70,70,56,58,56,66,75,82,49,54,57,54,47,48,53,71,63,68,14,11,12,15,14
http://sofifa.com/player/224140/juan-pablo-mino/19/159481/,Juan Pablo Mino,55,47,46,63,43,51,42,37,65,59,77,69,77,61,56,57,46,88,86,48,80,59,65,52,54,65,69,70,66,15,16,9,14,10
http://sofifa.com/player/244884/matias-pellegrini/19/159481/,Matias Pellegrini,56,64,52,61,46,73,51,58,58,70,77,78,73,66,74,68,49,59,49,50,41,46,65,65,59,51,51,49,50,13,10,11,6,11
http://sofifa.com/player/227477/facundo-altamirano/19/159481/,Facundo Altamirano,12,12,18,27,20,15,15,15,27,22,45,45,43,67,32,39,68,39,58,13,28,30,12,40,27,46,25,18,24,65,64,68,65,68
http://sofifa.com/player/214684/sebastian-jaime/19/159481/,Sebastian Jaime (Sebastian Oscar Jaime),57,66,68,71,45,58,48,50,48,64,77,67,70,53,59,61,72,67,75,59,58,48,75,54,72,60,32,47,32,14,8,8,6,7
http://sofifa.com/player/233372/bautista-merlini/19/159481/,Bautista Merlini,61,57,39,71,49,68,61,58,64,63,80,84,94,64,86,57,55,66,41,59,70,36,59,63,59,67,55,43,47,12,10,6,15,11
http://sofifa.com/player/229536/horacio-tijanovich/19/159481/,Horacio Tijanovich (Horacio Gabriel Tijanovich),55,68,52,64,52,67,55,47,55,68,77,78,75,62,72,64,75,63,58,61,56,24,67,62,58,61,59,17,19,12,5,5,14,7
http://sofifa.com/player/241568/cristian-ferreira/19/159481/,Cristian Ferreira,64,62,55,70,65,68,71,73,68,70,71,73,69,69,78,72,59,63,61,75,44,42,61,69,64,76,53,44,48,10,11,5,8,9
http://sofifa.com/player/222889/lucas-acevedo/19/159481/,Lucas Acevedo,31,40,68,56,31,21,36,31,33,55,34,52,32,62,30,46,45,69,88,23,83,66,32,34,39,55,62,64,61,15,13,7,16,7
http://sofifa.com/player/215216/alexis-niz/19/159481/,Alexis Niz,58,39,67,46,30,34,28,27,46,48,54,67,57,61,58,56,91,63,72,46,64,71,30,29,41,58,59,71,68,7,11,14,14,13
http://sofifa.com/player/142775/agustin-orion/19/159481/,Agustin Orion (Agustin Ignacio Orion),10,13,13,20,10,13,13,11,11,19,44,44,49,66,52,12,55,37,73,15,45,23,19,48,18,50,18,14,16,63,65,68,70,65
http://sofifa.com/player/215993/dardo-miloc/19/159481/,Dardo Miloc,55,33,57,66,34,65,40,45,67,68,62,63,68,67,66,48,56,88,67,60,66,64,61,64,39,57,62,68,62,15,10,10,15,7
http://sofifa.com/player/214972/federico-bravo/19/159481/,Federico Bravo,51,37,57,64,34,58,40,45,62,63,54,64,57,65,54,52,77,81,78,54,80,66,60,60,52,56,61,68,64,13,9,11,7,9
http://sofifa.com/player/240320/gustavo-gotti/19/159481/,Gustavo Gotti,48,71,61,61,48,69,54,56,52,68,72,72,61,52,54,68,40,64,60,66,37,16,71,39,70,48,33,22,21,7,11,9,8,6
http://sofifa.com/player/233924/maximiliano-lovera/19/159481/,Maximiliano Lovera,61,61,52,68,45,74,51,60,52,69,81,76,78,59,82,56,71,69,63,60,60,24,68,58,59,53,30,25,28,7,11,13,11,10
http://sofifa.com/player/226757/matias-escudero/19/159481/,Matias Escudero (Matias Andres Escudero),26,16,69,54,21,31,23,24,46,53,57,55,46,73,62,32,79,47,70,25,66,77,25,28,38,47,61,63,61,8,15,14,9,13
http://sofifa.com/player/216012/andres-imperiale/19/159481/,Andres Imperiale,48,19,64,63,23,45,28,30,71,50,50,59,54,63,52,36,75,66,77,16,81,66,23,29,35,51,65,63,65,10,9,9,8,12
http://sofifa.com/player/234463/nazareno-solis/19/159481/,Nazareno Solis (Nazareno Damian Solis),66,66,40,63,62,73,56,55,46,67,83,81,90,66,89,64,62,48,39,59,31,18,60,63,48,56,30,36,38,10,10,11,13,10
http://sofifa.com/player/234464/victorio-ramis/19/159481/,Victorio Ramis (Victorio Gabriel Ramis),52,68,64,65,61,71,56,43,47,69,75,73,69,63,68,68,67,68,68,59,68,34,68,61,57,70,45,32,30,10,8,12,10,11
http://sofifa.com/player/215013/santiago-zurbriggen/19/159481/,Santiago Zurbriggen,54,36,67,66,31,51,56,37,54,56,73,65,63,61,65,60,79,80,73,34,68,66,48,41,42,58,65,63,65,7,12,16,11,15
