Date of submission,PAC WellBore ID,PAC String Type,WELL STATUS,WELL STATUS L1,HEALTHY/UNHEALTHY,UNHEALTHY CATEGORY,ISSUE,WFAM Score,Age,Age Factors,Score,Shallow Gas,Score2,Metal Loss Above Top Packer,Score3,Cement,Score4,Casing Thread,Score5,Corrosive Fluid,Score6,Final Score,WIRE,,,,
November,Peninsular,ANSI-B009-LS,Active,Flowing,Healthy,P3-Within Limit,Combination SCSSV & Xmas Tree,3,16,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B009-SS,Active,Flowing,Healthy,P3-Within Limit,Combination HAP & SCSSV,3,16,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B010-LS,IDLE,EI-RMD,Healthy,Intact,High Annulus Pressure,2,16,10-30 years,1.05,No risk,1,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.205,Low,,,,
November,Peninsular,ANSI-B010-SS,ACTIVE,Flowing,Unhealthy,P2 - Exceed Limit,SCSSV Issue,4,15,10-30 years,1.05,No risk,1,Between 30-50%,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,4.6305,High,,,,
November,Peninsular,ANSI-B011-LS,IDLE,EI-RMD,Healthy,P3-Within Limit,Combination HAP & SCSSV,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B011-SS,ACTIVE,Flowing,Healthy,P3-Within Limit,,3,16,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B012-LS,IDLE,EI-RMD,Healthy,Intact,High Annulus Pressure,2,16,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.31525,Low,,,,
November,Peninsular,ANSI-B012-SS,ACTIVE,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,16,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B013-LS,IDLE,EI-MECH,Healthy,P3-Within Limit,High Annulus Pressure,3,16,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B013R01-SS,IDLE,NE-RM,Healthy,P3-Within Limit,High Annulus Pressure,3,16,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B014-LS,IDLE,EI-RMD,Healthy,P3-Within Limit,High Annulus Pressure,3,16,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B014-SS,ACTIVE,Flowing,Healthy,P3-Within Limit,,3,16,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B015-LS,Active,Flowing,Healthy,Intact,,2,16,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.31525,Low,,,,
November,Peninsular,ANSI-B015-SS,Idle,EI-RMD,Healthy,Intact,,2,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.31525,Low,,,,
November,Peninsular,ANSI-B016S01-LS,Idle,EI-MECH,Healthy,P3-Within Limit,SCSSV Issue,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B016S01-SS,IDLE,NC-RES,Healthy,Intact,High Annulus Pressure,2,16,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.31525,Low,,,,
November,Peninsular,ANSI-B017-LS,IDLE,EI-OPS,Healthy,P3-Within Limit,Combination HAP & SCSSV,3,16,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B017-SS,Active,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B018-LS,ACTIVE,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B018-SS,ACTIVE,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,3,Below 10 years,1,No risk,1,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.15,Low,,,,
November,Peninsular,ANSI-B019S01-TS,ACTIVE,Flowing,Healthy,Intact,,2,3,Below 10 years,1,No risk,1,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.1,Low,,,,
November,Peninsular,ANSI-B020S01-TS,Active,Flowing,Healthy,P3-Within Limit,Combination SCSSV & Xmas Tree,3,3,Below 10 years,1,No risk,1,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,3,Low,,,,
November,Peninsular,ANSI-B021-LS,IDLE,NC-RES,Unhealthy,P2 - Exceed Limit,SCSSV Issue,4,3,Below 10 years,1,No risk,1,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,4.2,Medium,,,,
November,Peninsular,ANSI-B021-SS,IDLE,NE-RM,Healthy,Intact,Others,2,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.31525,Low,,,,
November,Peninsular,ANSI-B022-LS,Active,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B022-SS,Active,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B023-LS,Active,Intermittent,Healthy,P3-Within Limit,SCSSV Issue,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B023-SS,Idle,EI-AL,Healthy,P3-Within Limit,SCSSV Issue,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B024-LS,IDLE,EI-OPS,Healthy,P3-Within Limit,,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B024-SS,IDLE,NE-RM,Healthy,P3-Within Limit,Wellhead/Xmas Tree Passing,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B025-LS,Active,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B025-SS,Active,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B026-LS,IDLE,EI-RMD,Healthy,P3-Within Limit,SCSSV Issue,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B026-SS,IDLE,EI-RMD,Healthy,P3-Within Limit,SCSSV Issue,3,3,Below 10 years,1,No risk,1,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.15,Low,,,,
November,Peninsular,ANSI-B027S03-LS,IDLE,EI-RMD,Healthy,Intact,,2,3,Below 10 years,1,No risk,1,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,2,Low,,,,
November,Peninsular,ANSI-B027S03-SS,ACTIVE,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B028-LS,IDLE,EI-RMD,Healthy,P3-Within Limit,Combination SCSSV & Xmas Tree,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B028-SS,IDLE,EI-RMD,Healthy,P3-Within Limit,Combination SCSSV & Xmas Tree,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B029-LS,Active,Flowing,Healthy,Intact,,2,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.31525,Low,,,,
November,Peninsular,ANSI-B029-SS,IDLE,EI-MECH,Healthy,P3-Within Limit,Combination SCSSV & Xmas Tree,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B030-LS,Active,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-B030-SS,ACTIVE,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,4,Below 10 years,1,No risk,1,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.15,Low,,,,
November,Peninsular,ANSI-B031-TS,ACTIVE,Flowing,Healthy,P3-Within Limit,,3,3,Below 10 years,1,No risk,1,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.15,Low,,,,
November,Peninsular,ANSI-B032-TS,ACTIVE,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,6,Below 10 years,1,No risk,1,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.15,Low,,,,
November,Peninsular,ANSI-C001S01-TS,ACTIVE,Flowing,Healthy,Intact,,2,6,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Peninsular,ANSI-C002S01-TS (C-16),ACTIVE,Flowing,Healthy,P3-Within Limit,,3,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,Peninsular,ANSI-C003-LS,IDLE,EI-OPS,Healthy,P3-Within Limit,,3,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,Peninsular,ANSI-C003-SS,Active,Flowing,Healthy,Intact,,2,11,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.53575,Low,,,,
November,Peninsular,ANSI-C004-TS,ACTIVE,Flowing,Healthy,P3-Within Limit,,3,11,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.803625,Medium,,,,
November,Peninsular,ANSI-C005S01-LS,IDLE,EI-MECH,Healthy,Intact,,2,11,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.53575,Low,,,,
November,Peninsular,ANSI-C005S01-SS,ACTIVE,Flowing,Healthy,P3-Within Limit,,3,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,Peninsular,ANSI-C006-TS,ACTIVE,Flowing,Unhealthy,P2 - Exceed Limit,SCSSV Issue,4,6,Below 10 years,1,Proven,1.15,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,4.6,High,,,,
November,Peninsular,ANSI-C007S02-TS (C-13),ACTIVE,Flowing,Healthy,P3-Within Limit,,3,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,Peninsular,ANSI-C008-TS,ACTIVE,Flowing,Healthy,P3-Within Limit,,3,6,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,ANSI-C009S01-LS (C-15),Active,Flowing,Healthy,P3-Within Limit,High Annulus Pressure,3,6,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,ANSI-C009S01-SS,Active,Flowing,Healthy,Intact,,2,11,10-30 years,1.05,Proven,1.15,Unknown,1.05,Not fit for purpose,1.1,Fit for purpose,1,No,1,2.789325,Low,,,,
November,Peninsular,ANSI-C010-LS,ACTIVE,Flowing,Healthy,P3-Within Limit,Wellhead/Xmas Tree Passing,3,11,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.803625,Medium,,,,
November,Peninsular,ANSI-C010-SS,IDLE,NC-RES,Healthy,Intact,,2,11,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,Peninsular,ANSI-C011-TS,Active,Flowing,Healthy,Intact,,2,11,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,Peninsular,ANSI-C012-LS,Active,Intermittent,Healthy,Intact,,2,11,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,Peninsular,ANSI-C012-SS,IDLE,NE-RM,Healthy,Intact,,2,9,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Peninsular,ANSI-D001-LS,Active,Flowing,Healthy,Intact,SCSSV Issue,2,9,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Peninsular,ANSI-D001-SS,IDLE,EI-RMD,Healthy,P3-Within Limit,SCSSV Issue,3,9,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,ANSI-D002-LS,IDLE,NE-RM,Healthy,P3-Within Limit,SCSSV Issue,3,9,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,ANSI-D002-SS,Active,Flowing,Healthy,P3-Within Limit,,3,9,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,ANSI-D003-TS,ACTIVE,Flowing,Healthy,Intact,,2,9,Below 10 years,1,Proven,1.15,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,2.3,Low,,,,
November,Peninsular,ANSI-D004S01-LS,ACTIVE,Flowing,Healthy,P3-Within Limit,,3,9,Below 10 years,1,Proven,1.15,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,3.45,Low,,,,
November,Peninsular,ANSI-D004S01-SS,ACTIVE,Flowing,Healthy,P3-Within Limit,,3,9,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,ANSI-D005S02-TS,ACTIVE,Flowing,Healthy,P3-Within Limit,,3,9,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,ANSI-D006-LS,IDLE,NE-RM,Healthy,Intact,,2,9,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Peninsular,ANSI-D006-SS,IDLE,NE-RM,Healthy,Intact,,2,8,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Peninsular,ANSI-D007S01-TS,Active,Flowing,Healthy,P3-Within Limit,,3,8,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,ANSI-D008-TS,ACTIVE,Flowing,Healthy,Intact,,2,7,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Peninsular,ANSI-D009-TS,IDLE,EI-RMD,Healthy,P3-Within Limit,Combination SCSSV & Xmas Tree,3,8,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,ANSI-D010S01-TS,IDLE,NC-RES,Healthy,Intact,,2,7,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Peninsular,ANSI-D011-TS,Active,Flowing,Healthy,Intact,,2,6,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Peninsular,ANSI-D012S01-LS,IDLE,EI-AL,Healthy,P3-Within Limit,SCSSV Issue,3,6,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,ANSI-D012S01-SS,ACTIVE,Flowing,Healthy,P3-Within Limit,,3,6,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,ANSI-D014-TS,ACTIVE,Flowing,Healthy,P3-Within Limit,,3,5,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,ANSI-D015-TS,Idle,EI-AL,Healthy,P3-Within Limit,,3,5,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,Peninsular,ANSI-D016S01-TS,IDLE,EI-RMD,Healthy,Intact,,2,5,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Peninsular,ANSI-D017-TS,IDLE,NE-LIMIT,Unhealthy,P2 - Exceed Limit,SCSSV Issue,4,15,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,5.325075,High,,,,
November,Peninsular,ANSI-E001-LS,Active,Flowing,Healthy,P3-Within Limit,,3,15,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-E001-SS,IDLE,EI-RMD,Healthy,P3-Within Limit,,3,14,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-E002-LS,Active,Flowing,Healthy,P3-Within Limit,,3,14,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-E002-SS,IDLE,NC-RES,Healthy,P3-Within Limit,,3,14,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-E003-LS,ACTIVE,Flowing,Healthy,Intact,,2,14,10-30 years,1.05,No risk,1,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.205,Low,,,,
November,Peninsular,ANSI-E003-SS,Idle,EI-AL,Healthy,Intact,SCSSV Issue,2,14,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.31525,Low,,,,
November,Peninsular,ANSI-E004S01-LS,IDLE,NE-RM,Healthy,P3-Within Limit,SCSSV Issue,3,14,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-E004S01-SS,Idle,NE-RM,Healthy,P3-Within Limit,,3,14,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-E005-LS,IDLE,NC-RES,Healthy,Intact,Wellhead/Xmas Tree Passing,2,14,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.31525,Low,,,,
November,Peninsular,ANSI-E005-SS,ACTIVE,Flowing,Healthy,P3-Within Limit,,3,14,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-E006-LS,IDLE,NC-RES,Healthy,P3-Within Limit,,3,14,10-30 years,1.05,No risk,1,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.3075,Low,,,,
November,Peninsular,ANSI-E006-SS,IDLE,NC-RES,Unhealthy,P2 - Exceed Limit,Combination SCSSV & Xmas Tree,4,6,Below 10 years,1,No risk,1,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,4.2,Medium,,,,
November,Peninsular,ANSI-E007S01-LS,Idle,EI-AL,Healthy,P3-Within Limit,,3,6,Below 10 years,1,No risk,1,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.15,Low,,,,
November,Peninsular,ANSI-E007S01-SS,ACTIVE,Flowing,Healthy,P3-Within Limit,,3,14,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-E008-TS,IDLE,EI-RMD,Healthy,Intact,SCSSV Issue,2,14,10-30 years,1.05,No risk,1,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.205,Low,,,,
November,Peninsular,ANSI-E009-LS,IDLE,EI-RMD,Unhealthy,P2 - Exceed Limit,SCSSV Issue,4,14,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,4.6305,High,,,,
November,Peninsular,ANSI-E009-SS,IDLE,EI-RMD,Healthy,P3-Within Limit,SCSSV Issue,3,14,10-30 years,1.05,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.472875,Low,,,,
November,Peninsular,ANSI-E010-LS,IDLE,NE-RM,Healthy,Intact,,2,14,10-30 years,1.05,No risk,1,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.205,Low,,,,
November,Peninsular,ANSI-E010-SS,Active,Flowing,Healthy,P3-Within Limit,,3,5,Below 10 years,1,No risk,1,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,3,Low,,,,
November,Peninsular,ANSI-E011S01-TS,IDLE,NC-RES,Healthy,Intact,,2,5,Below 10 years,1,No risk,1,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,2,Low,,,,
November,Peninsular,ANSI-E012S01-TS,IDLE,NC-RES,Healthy,P3-Within Limit,,3,5,Below 10 years,1,No risk,1,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,3,Low,,,,
November,Peninsular,ANSI-E014 - TS,ACTIVE,Flowing,Healthy,Intact,,2,1,Below 10 years,1,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.205,Low,,,,
November,Peninsular,ANSI-E015 - TS,Idle,EI-RMD,Healthy,Intact,,2,1,Below 10 years,1,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.205,Low,,,,
November,Peninsular,ANSI-E016 - TS,Active,Flowing,Healthy,Intact,,2,1,Below 10 years,1,No risk,1,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.205,Low,,,,
November,Peninsular,ASWU-A001-TS,ABANDON,PA-SWAP1,Healthy,P3-Within Limit,High Annulus Pressure,3,16,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,Peninsular,BEKK-A001SR1-TS,Active,Intermittent,Healthy,P3-Within Limit,Wellhead/Xmas Tree Passing,3,5,Below 10 years,1,Proven,1.15,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,3.45,Low,,,,
November,Peninsular,BEKK-A002S03-TS,Active,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,19,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.803625,Medium,,,,
November,Peninsular,BEKK-A003S02-TS,Active,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,19,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.803625,Medium,,,,
November,Peninsular,BEKK-A004-LS,Active,Intermittent,Healthy,Intact,Combination SCSSV & Xmas Tree,2,28,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.53575,Low,,,,
November,Peninsular,BEKK-A004-SS,Active,Intermittent,Healthy,Intact,,2,28,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.53575,Low,,,,
November,Peninsular,BEKK-A005SR1-LS,IDLE,EI-RMD,Healthy,Intact,,2,4,Below 10 years,1,Proven,1.15,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,2.3,Low,,,,
November,Peninsular,BEKK-A005SR1-SS,Active,Flowing,Healthy,Intact,,2,4,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Peninsular,BEKK-A006-TS,Active,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,39,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,4.1839875,Medium,,,,
November,Peninsular,BEKK-A007S01-TS,Active,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,19,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.803625,Medium,,,,
November,Peninsular,BEKK-A008-LS,Active,Flowing,Healthy,P3-Within Limit,SCSSV Issue,3,39,More than 30 years,1.1,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.98475,Medium,,,,
